HOTEL_ID,ROOM_ID,LISTING_ID
10698398,1069839801,10698398-1069839801
10700421,1070042101,10700421-1070042101
10704060,1070406002,10704060-1070406002
10704253,1070425302,10704253-1070425302
10704375,1070437501,10704375-1070437501
10704647,1070464702,10704647-1070464702
10705380,1070538001,10705380-1070538001
10705555,1070555501,10705555-1070555501
10705555,1070555502,10705555-1070555502
10705555,1070555503,10705555-1070555503
10705555,1070555504,10705555-1070555504
10705555,1070555505,10705555-1070555505
10711335,1071133510,10711335-1071133510
10711335,1071133512,10711335-1071133512
10713014,1071301401,10713014-1071301401
10713367,1071336702,10713367-1071336702
10713372,1071337202,10713372-1071337202
10713389,1071338902,10713389-1071338902
10714180,1071418001,10714180-1071418001
10714752,1071475201,10714752-1071475201
10718169,1071816902,10718169-1071816902
10719322,1071932201,10719322-1071932201
10719381,1071938101,10719381-1071938101
10719557,1071955701,10719557-1071955701
10719557,1071955702,10719557-1071955702
10719784,1071978401,10719784-1071978401
10719784,1071978402,10719784-1071978402
10727792,1072779201,10727792-1072779201
10728175,1072817501,10728175-1072817501
10731975,1073197501,10731975-1073197501
10732472,1073247201,10732472-1073247201
10732509,1073250901,10732509-1073250901
10732512,1073251201,10732512-1073251201
10732535,1073253501,10732535-1073253501
10732551,1073255101,10732551-1073255101
10732908,1073290801,10732908-1073290801
10736600,1073660002,10736600-1073660002
10736756,1073675601,10736756-1073675601
10738443,1073844301,10738443-1073844301
10738683,1073868302,10738683-1073868302
10741155,1074115501,10741155-1074115501
10741868,1074186801,10741868-1074186801
10741868,1074186802,10741868-1074186802
10742219,1074221901,10742219-1074221901
10743576,1074357601,10743576-1074357601
10746361,1074636101,10746361-1074636101
10747439,1074743902,10747439-1074743902
10749477,1074947701,10749477-1074947701
10753448,1075344801,10753448-1075344801
10754674,1075467401,10754674-1075467401
10758705,1075870501,10758705-1075870501
10759320,1075932001,10759320-1075932001
10759860,1075986001,10759860-1075986001
10759860,1075986002,10759860-1075986002
10759860,1075986003,10759860-1075986003
10759970,1075997001,10759970-1075997001
10763708,1076370801,10763708-1076370801
10764397,1076439701,10764397-1076439701
10764397,1076439702,10764397-1076439702
10764397,1076439703,10764397-1076439703
10764397,1076439704,10764397-1076439704
10764397,1076439705,10764397-1076439705
10765080,1076508002,10765080-1076508002
10765193,1076519301,10765193-1076519301
10768789,1076878901,10768789-1076878901
10769647,1076964702,10769647-1076964702
10769691,1076969102,10769691-1076969102
10773418,1077341801,10773418-1077341801
10774698,1077469801,10774698-1077469801
10775100,1077510002,10775100-1077510002
10779552,1077955201,10779552-1077955201
10782352,1078235201,10782352-1078235201
10783001,1078300101,10783001-1078300101
10783001,1078300102,10783001-1078300102
10783001,1078300103,10783001-1078300103
10783588,1078358801,10783588-1078358801
10785473,1078547301,10785473-1078547301
10785555,1078555501,10785555-1078555501
10785662,1078566202,10785662-1078566202
10785745,1078574501,10785745-1078574501
10786450,1078645001,10786450-1078645001
10787153,1078715301,10787153-1078715301
10793133,1079313301,10793133-1079313301
10793133,1079313302,10793133-1079313302
10793133,1079313303,10793133-1079313303
10795054,1079505401,10795054-1079505401
10796899,1079689901,10796899-1079689901
10797440,1079744001,10797440-1079744001
10798131,1079813101,10798131-1079813101
10802769,1080276901,10802769-1080276901
10803067,1080306701,10803067-1080306701
10803178,1080317801,10803178-1080317801
10803239,1080323901,10803239-1080323901
10803321,1080332101,10803321-1080332101
10803970,1080397001,10803970-1080397001
10804309,1080430901,10804309-1080430901
10809434,1080943402,10809434-1080943402
10810239,1081023902,10810239-1081023902
10810270,1081027001,10810270-1081027001
10813455,1081345501,10813455-1081345501
10813455,1081345502,10813455-1081345502
10813455,1081345503,10813455-1081345503
10813455,1081345504,10813455-1081345504
10813455,1081345505,10813455-1081345505
10814248,1081424801,10814248-1081424801
10815533,1081553301,10815533-1081553301
10817471,1081747101,10817471-1081747101
10817471,1081747102,10817471-1081747102
10817516,1081751601,10817516-1081751601
10817975,1081797501,10817975-1081797501
10818004,1081800401,10818004-1081800401
10818126,1081812601,10818126-1081812601
10821053,1082105301,10821053-1082105301
10821465,1082146501,10821465-1082146501
10821551,1082155101,10821551-1082155101
10823072,1082307201,10823072-1082307201
10823072,1082307202,10823072-1082307202
10824519,1082451901,10824519-1082451901
10824723,1082472301,10824723-1082472301
10825435,1082543501,10825435-1082543501
10825710,1082571001,10825710-1082571001
10825747,1082574701,10825747-1082574701
10835769,1083576901,10835769-1083576901
10835872,1083587201,10835872-1083587201
10836294,1083629402,10836294-1083629402
10837025,1083702501,10837025-1083702501
10840996,1084099602,10840996-1084099602
10841037,1084103701,10841037-1084103701
10841686,1084168601,10841686-1084168601
10841686,1084168602,10841686-1084168602
10842175,1084217501,10842175-1084217501
10842298,1084229801,10842298-1084229801
10847133,1084713301,10847133-1084713301
10849442,1084944201,10849442-1084944201
10852574,1085257401,10852574-1085257401
10853351,1085335101,10853351-1085335101
10853931,1085393101,10853931-1085393101
10854088,1085408801,10854088-1085408801
10859388,1085938801,10859388-1085938801
10859388,1085938803,10859388-1085938803
10859388,1085938804,10859388-1085938804
10859388,1085938805,10859388-1085938805
10859388,1085938808,10859388-1085938808
10859388,1085938809,10859388-1085938809
10859388,1085938810,10859388-1085938810
10859388,1085938811,10859388-1085938811
10859388,1085938812,10859388-1085938812
10859827,1085982701,10859827-1085982701
10859958,1085995801,10859958-1085995801
10860121,1086012101,10860121-1086012101
10860121,1086012102,10860121-1086012102
10860121,1086012103,10860121-1086012103
10864447,1086444701,10864447-1086444701
10864459,1086445901,10864459-1086445901
10864698,1086469801,10864698-1086469801
10865332,1086533201,10865332-1086533201
10865991,1086599101,10865991-1086599101
10866004,1086600401,10866004-1086600401
10866086,1086608601,10866086-1086608601
10866541,1086654101,10866541-1086654101
10869147,1086914701,10869147-1086914701
10870233,1087023302,10870233-1087023302
10874810,1087481001,10874810-1087481001
10874998,1087499801,10874998-1087499801
10876172,1087617201,10876172-1087617201
10876697,1087669701,10876697-1087669701
10878507,1087850701,10878507-1087850701
10879029,1087902901,10879029-1087902901
10879075,1087907501,10879075-1087907501
10879680,1087968001,10879680-1087968001
10879732,1087973201,10879732-1087973201
10879732,1087973202,10879732-1087973202
10880039,1088003902,10880039-1088003902
10880292,1088029201,10880292-1088029201
10880292,1088029202,10880292-1088029202
10880743,1088074301,10880743-1088074301
10881038,1088103801,10881038-1088103801
10881193,1088119301,10881193-1088119301
10884048,1088404801,10884048-1088404801
10884229,1088422902,10884229-1088422902
10884308,1088430801,10884308-1088430801
10884505,1088450502,10884505-1088450502
10884505,1088450503,10884505-1088450503
10887512,1088751201,10887512-1088751201
10887648,1088764801,10887648-1088764801
10887758,1088775801,10887758-1088775801
10890791,1089079101,10890791-1089079101
10891193,1089119301,10891193-1089119301
10891193,1089119302,10891193-1089119302
10891193,1089119303,10891193-1089119303
10891193,1089119304,10891193-1089119304
10891193,1089119305,10891193-1089119305
10892678,1089267801,10892678-1089267801
10892678,1089267802,10892678-1089267802
10893484,1089348401,10893484-1089348401
10893781,1089378101,10893781-1089378101
10894675,1089467502,10894675-1089467502
10896504,1089650401,10896504-1089650401
10896614,1089661401,10896614-1089661401
10896833,1089683301,10896833-1089683301
10896833,1089683302,10896833-1089683302
10896833,1089683303,10896833-1089683303
10896833,1089683304,10896833-1089683304
10897007,1089700701,10897007-1089700701
10897518,1089751801,10897518-1089751801
10898238,1089823801,10898238-1089823801
10898261,1089826101,10898261-1089826101
10898261,1089826102,10898261-1089826102
10898261,1089826103,10898261-1089826103
10898261,1089826104,10898261-1089826104
10898554,1089855401,10898554-1089855401
10898842,1089884202,10898842-1089884202
10898881,1089888102,10898881-1089888102
10898907,1089890702,10898907-1089890702
10898919,1089891902,10898919-1089891902
10898925,1089892502,10898925-1089892502
10898927,1089892702,10898927-1089892702
10898939,1089893902,10898939-1089893902
10898949,1089894902,10898949-1089894902
10898956,1089895602,10898956-1089895602
10902232,1090223202,10902232-1090223202
10902698,1090269802,10902698-1090269802
10902722,1090272202,10902722-1090272202
10903878,1090387801,10903878-1090387801
10904717,1090471701,10904717-1090471701
10904968,1090496801,10904968-1090496801
10907349,1090734902,10907349-1090734902
10908856,1090885601,10908856-1090885601
10908932,1090893201,10908932-1090893201
10909475,1090947501,10909475-1090947501
10915229,1091522901,10915229-1091522901
10917179,1091717901,10917179-1091717901
10917179,1091717902,10917179-1091717902
10917179,1091717903,10917179-1091717903
10917179,1091717904,10917179-1091717904
10917500,1091750001,10917500-1091750001
10918868,1091886801,10918868-1091886801
10922044,1092204402,10922044-1092204402
10925894,1092589401,10925894-1092589401
10928371,1092837101,10928371-1092837101
10928793,1092879301,10928793-1092879301
10928793,1092879302,10928793-1092879302
10928793,1092879303,10928793-1092879303
10928793,1092879305,10928793-1092879305
10928793,1092879306,10928793-1092879306
10928793,1092879307,10928793-1092879307
10928793,1092879308,10928793-1092879308
10928793,1092879309,10928793-1092879309
10931242,1093124201,10931242-1093124201
10931489,1093148901,10931489-1093148901
10932622,1093262201,10932622-1093262201
10933175,1093317502,10933175-1093317502
10934860,1093486002,10934860-1093486002
10938440,1093844001,10938440-1093844001
10938468,1093846802,10938468-1093846802
10938811,1093881102,10938811-1093881102
10939014,1093901401,10939014-1093901401
10939834,1093983401,10939834-1093983401
10941695,1094169502,10941695-1094169502
10942928,1094292801,10942928-1094292801
10943822,1094382202,10943822-1094382202
10943822,1094382203,10943822-1094382203
10943822,1094382204,10943822-1094382204
10945023,1094502301,10945023-1094502301
10945629,1094562901,10945629-1094562901
10945833,1094583301,10945833-1094583301
10947829,1094782904,10947829-1094782904
10947829,1094782905,10947829-1094782905
10947829,1094782907,10947829-1094782907
10947829,1094782908,10947829-1094782908
10947829,1094782909,10947829-1094782909
10949002,1094900202,10949002-1094900202
10949011,1094901102,10949011-1094901102
10949027,1094902702,10949027-1094902702
10949030,1094903002,10949030-1094903002
10949040,1094904002,10949040-1094904002
10949046,1094904602,10949046-1094904602
10949069,1094906902,10949069-1094906902
10949074,1094907402,10949074-1094907402
10949101,1094910102,10949101-1094910102
10949104,1094910402,10949104-1094910402
10949110,1094911002,10949110-1094911002
10949112,1094911202,10949112-1094911202
10953952,1095395201,10953952-1095395201
10953952,1095395202,10953952-1095395202
10956096,1095609601,10956096-1095609601
10956652,1095665201,10956652-1095665201
10961634,1096163401,10961634-1096163401
10963032,1096303201,10963032-1096303201
10963069,1096306901,10963069-1096306901
10965734,1096573401,10965734-1096573401
10967106,1096710601,10967106-1096710601
10967972,1096797201,10967972-1096797201
10972679,1097267902,10972679-1097267902
10973240,1097324002,10973240-1097324002
10974879,1097487901,10974879-1097487901
10977032,1097703201,10977032-1097703201
10977603,1097760301,10977603-1097760301
10977728,1097772801,10977728-1097772801
10979049,1097904902,10979049-1097904902
10982549,1098254902,10982549-1098254902
10983049,1098304902,10983049-1098304902
10983078,1098307802,10983078-1098307802
10983107,1098310702,10983107-1098310702
10983109,1098310902,10983109-1098310902
10983110,1098311002,10983110-1098311002
10983112,1098311202,10983112-1098311202
10983114,1098311402,10983114-1098311402
10983115,1098311502,10983115-1098311502
10983121,1098312102,10983121-1098312102
10983122,1098312202,10983122-1098312202
10983131,1098313102,10983131-1098313102
10983132,1098313202,10983132-1098313202
10983245,1098324502,10983245-1098324502
10983258,1098325802,10983258-1098325802
10983259,1098325902,10983259-1098325902
10983260,1098326002,10983260-1098326002
10983278,1098327802,10983278-1098327802
10983279,1098327902,10983279-1098327902
10983280,1098328002,10983280-1098328002
10983301,1098330102,10983301-1098330102
10983302,1098330202,10983302-1098330202
10983303,1098330302,10983303-1098330302
10983318,1098331802,10983318-1098331802
10983320,1098332002,10983320-1098332002
10983324,1098332402,10983324-1098332402
10983340,1098334002,10983340-1098334002
10983342,1098334202,10983342-1098334202
10983343,1098334302,10983343-1098334302
10983357,1098335702,10983357-1098335702
10983359,1098335902,10983359-1098335902
10983360,1098336002,10983360-1098336002
10983370,1098337002,10983370-1098337002
10983371,1098337102,10983371-1098337102
10983380,1098338002,10983380-1098338002
10983381,1098338102,10983381-1098338102
10983384,1098338402,10983384-1098338402
10983396,1098339602,10983396-1098339602
10983397,1098339702,10983397-1098339702
10983398,1098339802,10983398-1098339802
10983402,1098340202,10983402-1098340202
10983404,1098340402,10983404-1098340402
10983412,1098341202,10983412-1098341202
10983413,1098341302,10983413-1098341302
10983414,1098341402,10983414-1098341402
